record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-5f23c9e44a656c75,CAPITAL_IMPROVEMENTS|NATIVE|1002386,src-75a35231bf91e34f,tpa-a0292bfa993641,capital_improvements,1002386,2024-08-30,2024-08,source_record_created,created_date,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Planning,CRA- Property 3623 N 22nd Street AKA Gator Building,Contract Administration,,College Hill-Belmont Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002386.pdf
rec-603b96f95bc0dd71,CAPITAL_IMPROVEMENTS|GLOBALID|{5D6B5874-1E11-4E1E-B296-83BA965C7908},src-2911afb4772be94d,tpa-d19a0df1935586,capital_improvements,N/A,2024-08-10,2024-08,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Closeout,14th St (Av Republica De Cuba) & 21st Ave,Transportation,,VM Ybor,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fN/A.pdf
rec-6ab8f15399aa4873,CAPITAL_LOCATIONS_POINT|NATIVE|TRANS10035,src-05fb9bf3118967ae,tpa-d19a0df1935586,capital_locations_point,TRANS10035,2024-08-10,2024-08,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Closeout,14th St (Av Republica De Cuba) & 21st Ave,Transportation,,VM Ybor,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0
rec-00b9da549612986c,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0511145,src-96f694cccded0038,tpa-71645d3fbbb07b,construction_inspections,BLD-24-0511145,2024-08-26,2024-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,07-30-25 KPI | Fema: Addition,Commercial New Construction and Additions,301 N West Shore Blvd,Westshore Palms,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=029UO&agencyCode=TAMPA
rec-0dbefcc329fd5fb1,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0510817,src-a3911df3fd3db18f,tpa-9d80e6ce25cfc0,construction_inspections,BLD-24-0510817,2024-08-10,2024-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,05-22-25 KPI | PP: Interior Remodel,Commercial Building Alterations (Renovations),408 E 7th Ave,Tampa Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=026AX&agencyCode=TAMPA
rec-209c932b36704a7e,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0510890,src-2fe5850ea34f7960,tpa-182a27269aaf1a,construction_inspections,BLD-24-0510890,2024-08-14,2024-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,Re-opened PP: FEMA: New 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),3622 S Coolidge Ave,Virginia Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=0276E&agencyCode=TAMPA
rec-29042f552d1678a1,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0511238,src-c6d0d52b8bc49554,tpa-ae1b30ef026e69,construction_inspections,BLD-24-0511238,2024-08-29,2024-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,06-13-25 KPI | THRESH: New Fowler Self Storage,Commercial New Construction and Additions,5025 E Fowler Ave,Terrace Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02AWS&agencyCode=TAMPA
rec-2a85031854380c8b,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0511121,src-a8dc9b860ec28ef7,tpa-978dc0d8e94b03,construction_inspections,BLD-24-0511121,2024-08-25,2024-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,FEMA: SEC: Threshold:Phase 2:Straz Center for the Performing Arts Expansion/Remodel,Commercial New Construction and Additions,1010 N Wc Macinnes Pl,Downtown River Arts,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=029KL&agencyCode=TAMPA
rec-338ae6dbf18bea35,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0510730,src-e2ea5d253dadaa0a,tpa-9ddfa404d5ef49,construction_inspections,BLD-24-0510730,2024-08-06,2024-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,Change of use/Occupancy: Sports Facility to Daycare Center-Celebree School,Commercial Building Alterations (Renovations),4539 S Dale Mabry Hwy,FairOaks Manhattan,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=025FZ&agencyCode=TAMPA
rec-35e85816290bf395,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0511195,src-366f58aa49efef80,tpa-7a3348752489a1,construction_inspections,BLD-24-0511195,2024-08-28,2024-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,07-25-25 KPI | REACTIVATED - New 2story SFR,Residential New Construction and Additions (1 and 2 Family),2909 W Aileen St,Macfarlane Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=02AHS&agencyCode=TAMPA
