record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-461bdd93bee26cf0,CAPITAL_IMPROVEMENTS|GLOBALID|{E7934169-5D6E-46EF-B731-358548E0CB35},src-80ec5dffb2014037,tpa-86d3ed603df1e9,capital_improvements,,2025-08-11,2025-08,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Closeout,Ashley and Madison - Signals (SMD),Transportation,,Downtown River Arts,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f
rec-8ce4e032a2e3903a,CAPITAL_IMPROVEMENTS|NATIVE|1001810.22,src-f3c840e1318ebc34,tpa-cd135e5d912828,capital_improvements,1001810.22,2025-08-01,2025-08,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Closeout,Riveredge Pumping Station Rehabilitation (Year 2),Wastewater,,New Tampa,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.22.pdf
rec-cb57b6f5d5484681,CAPITAL_IMPROVEMENTS|GLOBALID|{CF0EB6DA-346A-4F9C-BB67-2091FB6CCE9F},src-ffdc25bd06bd36f6,tpa-674d3fca54b18a,capital_improvements,,2025-08-15,2025-08,source_record_created,created_date,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Planning,Citywide Sidewalk Improvements (Design-Build),Transportation,,Tampa Downtown Partnership,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f
rec-83fc0f0ae9945f17,CAPITAL_LOCATIONS_POINT|NATIVE|1001810.22,src-92fe16be85b34d96,tpa-cd135e5d912828,capital_locations_point,1001810.22,2025-08-01,2025-08,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Closeout,Riveredge Pumping Station Rehabilitation (Year 2),Wastewater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0
rec-e0656ca7cd8454b8,CAPITAL_LOCATIONS_POINT|NATIVE|TRANS10038,src-6b197f77c89ef849,tpa-86d3ed603df1e9,capital_locations_point,TRANS10038,2025-08-11,2025-08,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Closeout,Ashley and Madison - Signals (SMD),Transportation,,Downtown River Arts,https://www.tampa.gov/project/trans10038
rec-033c61dfbae3a89d,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517746,src-b1e1260c23e91146,tpa-139d4fa7098717,construction_inspections,BLD-25-0517746,2025-08-04,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,SEC: THRESHOLD: Tampa Theatre Renovation - Arch. - Struc. and MEPs,Commercial Building Alterations (Renovations),711 N Franklin St,Downtown River Arts,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=025C1&agencyCode=TAMPA
rec-09b09aedc7a7c17d,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517911,src-7d2e8be033b276fd,tpa-320b5d00352066,construction_inspections,BLD-25-0517911,2025-08-08,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,REISSUE - FEMA: Interior Remodel,Residential Building Alterations (Renovations),4725 W Oklahoma Ave,Gandy / Sun Bay South,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=0272F&agencyCode=TAMPA
rec-0d27a27a9bd1f2a6,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517952,src-177f250f2f7ba341,tpa-70c8b4f49e50c0,construction_inspections,BLD-25-0517952,2025-08-11,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,New SFR,Residential New Construction and Additions (1 and 2 Family),2725 W Green St,Macfarlane Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=027EK&agencyCode=TAMPA
rec-0f2bfd8f93f110d0,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0518400,src-a3402fb7980df2e5,tpa-5fbcd992c18c19,construction_inspections,BLD-25-0518400,2025-08-29,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,New 2Sty TownHome - Unit 1,Residential New Construction and Additions (1 and 2 Family),3611 N 52nd St,Grant Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02CB5&agencyCode=TAMPA
rec-0f327934ebe89ff9,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517738,src-8784c432acb1b172,tpa-38200ea0279603,construction_inspections,BLD-25-0517738,2025-08-04,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,PP:New 1Sty SFR,Residential New Construction and Additions (1 and 2 Family),8305 N 18th St,Sulphur Springs,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=0259K&agencyCode=TAMPA
rec-14034e8e83d3db00,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517896,src-ef8e3bd84330007a,tpa-1c438f4915a51f,construction_inspections,BLD-25-0517896,2025-08-08,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,**OWNER**Bathroom remodel,Residential Building Alterations (Renovations),3413 W Gray Ct,Gray Gables,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=026WZ&agencyCode=TAMPA
rec-171f6a848df05b25,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0518226,src-f54fa5d07f7ef48b,tpa-c1becc3364ea51,construction_inspections,BLD-25-0518226,2025-08-21,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,***OWNER**Addition and Remodel,Residential New Construction and Additions (1 and 2 Family),10114 N Dartmouth Ave,East Forest Hills,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02A93&agencyCode=TAMPA
rec-17394574f82ff89e,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0518340,src-d9ebf339ed23f4ec,tpa-1807895fb084a9,construction_inspections,BLD-25-0518340,2025-08-27,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,New 1sty SFR,Residential New Construction and Additions (1 and 2 Family),8205 N 14th St,Sulphur Springs,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02BIR&agencyCode=TAMPA
rec-180bbd2b0c7e06a6,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0518091,src-9d3c6e18da35a93f,tpa-5eff1f232970d9,construction_inspections,BLD-25-0518091,2025-08-15,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,Tenant Build- IDEAL NUTRITION,Commercial Building Alterations (Renovations),507 N Rome Ave,North Hyde Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=028QJ&agencyCode=TAMPA
rec-1b1f3ced9a86adf8,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0518405,src-5109307441fbf767,tpa-c3125164df8d13,construction_inspections,BLD-25-0518405,2025-08-29,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,REACTIVATED - Townhouse: Unit 1,Residential New Construction and Additions (1 and 2 Family),3615 N 52nd St,Grant Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02CBC&agencyCode=TAMPA
rec-21d4884c4617a01f,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0518267,src-0484094c90910558,tpa-a91df2a912a8c2,construction_inspections,BLD-25-0518267,2025-08-25,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,New 2-Story SFR w/ Patio/Balcony/Attached 2-Car Garage,Residential New Construction and Additions (1 and 2 Family),3305 W Woodlawn Ave,West Tampa Heights (Stadium Area),https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02AO9&agencyCode=TAMPA
rec-22f800ea01fd3a95,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0518040,src-ab9b84cf064cc972,tpa-03dadef11f47be,construction_inspections,BLD-25-0518040,2025-08-13,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,PP: FEMA: Interior remodel,Residential Building Alterations (Renovations),44 Adalia Ave,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=0286P&agencyCode=TAMPA
rec-239888bd753852d7,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0518404,src-2234df6d630ab949,tpa-aef08567fad618,construction_inspections,BLD-25-0518404,2025-08-29,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,New 2Sty TownHome: Unit 2,Residential New Construction and Additions (1 and 2 Family),3613 N 52nd St,Grant Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02CBA&agencyCode=TAMPA
rec-2601c5e8c37099ec,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0518403,src-eb848f436074ce33,tpa-6fdd9525443cb1,construction_inspections,BLD-25-0518403,2025-08-29,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,New 2sty Townhome - Unit 1,Residential New Construction and Additions (1 and 2 Family),3613 N 52nd St,Grant Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02CB9&agencyCode=TAMPA
rec-28af2448705700e4,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517709,src-377e2c2883ec1f78,tpa-3ae48860549a6e,construction_inspections,BLD-25-0517709,2025-08-01,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,NEW SFR 2 STORY,Residential New Construction and Additions (1 and 2 Family),4204 N Central Ave,Old Seminole Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=024XM&agencyCode=TAMPA
rec-28cab38d2be9251d,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517859,src-ede25da0cbfb62d1,tpa-7144d7bf627a0e,construction_inspections,BLD-25-0517859,2025-08-06,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Expedited Project | After the fact permit for outdoor kitchen and pavers.,Residential Building Alterations (Renovations),3006 W Angeles St,Palma Ceia,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=026H0&agencyCode=TAMPA
rec-2b16c9cf3c6b143a,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517989,src-e3a8c204c52e2960,tpa-fa5391f50f0e21,construction_inspections,BLD-25-0517989,2025-08-12,2025-08,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,PP:New 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),3617 W North A St,Oakford Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=027PA&agencyCode=TAMPA
