record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-ad6b24007d9af509,CAPITAL_IMPROVEMENTS|NATIVE|1002096,src-b8b0998d1b1a1aab,tpa-a1b0cac407d6e5,capital_improvements,1002096,2025-11-17,2025-11,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Construction in Progress,West River District Multi-Modal Network and Safety Improvements BUILD Segments 1 - 6,Transportation,,Julian B Lane Riverfront Park,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002096.pdf
rec-c261d4eda9c40554,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20079,src-df3c791b7d0ccd1a,tpa-a1b0cac407d6e5,capital_locations_line,TRANS20079,2025-11-03,2025-11,capital_actual_start,actstart,source_reported_event,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Construction in Progress | CST,West River District Multi-Modal Network and Safety Improvements BUILD Segments 1-6,Transportation,,Multiple Neighborhoods,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002096
rec-0564c2fe3b9e3208,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0520032,src-507e517384701943,tpa-e47ca3a3851408,construction_inspections,BLD-26-0520032,2025-11-06,2025-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,OWNER-Addition,Residential New Construction and Additions (1 and 2 Family),8513 N Temple Ave,Temple Crest,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02S0L&agencyCode=TAMPA
rec-0588df3332a82807,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0520205,src-c5d107edf0804de7,tpa-955da9d41f111b,construction_inspections,BLD-26-0520205,2025-11-12,2025-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,FEMA: PP: New 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),4317 W Sylvan Ramble St,Beach Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02SYW&agencyCode=TAMPA
rec-0599486ad1bc1ff1,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0520098,src-8578794f9054c74b,tpa-4f574427412a2e,construction_inspections,BLD-26-0520098,2025-11-07,2025-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,FEMA:NEW SFR,Residential New Construction and Additions (1 and 2 Family),4724 W Iowa Ave,Gandy / Sun Bay South,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02SD6&agencyCode=TAMPA
rec-05a6da81d0b535d3,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0520502,src-0c0acd5d659fa6a8,tpa-4f131f3b66608e,construction_inspections,BLD-26-0520502,2025-11-19,2025-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,FEMA: Enclosing existing Lanai for kitchen Expansion,Residential New Construction and Additions (1 and 2 Family),7716 Landcare Ln,Southtown Park Homeowners Association,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02UK8&agencyCode=TAMPA
rec-0d30b3c8bada6bd7,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0520036,src-26dbec760ad918df,tpa-6993be8c6e4802,construction_inspections,BLD-26-0520036,2025-11-06,2025-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Interior/Exterior Alteration - Repair Fire Damage,Residential Building Alterations (Renovations),4011 W Comanche Ave,,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02S1Y&agencyCode=TAMPA
rec-0f076644c87e27d1,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0520599,src-142978b1298fab6c,tpa-812468aa9ba364,construction_inspections,BLD-26-0520599,2025-11-24,2025-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Kitchen Addition,Residential New Construction and Additions (1 and 2 Family),932 E McBerry St,Southeast Seminole Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02V49&agencyCode=TAMPA
rec-0fcc4f6be28074dd,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0520076,src-c8062fd581a17764,tpa-2637e6de3d6512,construction_inspections,BLD-26-0520076,2025-11-07,2025-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,FEMA: PP 2 Story SFR,Residential New Construction and Additions (1 and 2 Family),5815 Mariner St,Beach Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02SAC&agencyCode=TAMPA
rec-10497d0145f780e3,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0520047,src-e226ce22bd5f002d,tpa-3b85917bae436a,construction_inspections,BLD-26-0520047,2025-11-06,2025-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,New 2 Story SFR,Residential New Construction and Additions (1 and 2 Family),3206 W Santiago St,Palma Ceia,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02S3O&agencyCode=TAMPA
