record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-51e1cc4de97f4e61,CAPITAL_IMPROVEMENTS|NATIVE|1003004,src-f4ebbd93d63b97c7,tpa-cfa1d97c9d1567,capital_improvements,1003004,2026-12-14,2026-12,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Permitting/Submittals Approval,Neighborhood Improvements- West Riverside Heights,Transportation,,West Riverside Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1003004.pdf
rec-6feb07209a6d11a4,CAPITAL_IMPROVEMENTS|NATIVE|1001955|GLOBALID|{9CD197F2-7D2B-4EFF-99E8-07372461319A},src-0a88da60b8517bcb,tpa-abe97955acb085,capital_improvements,1001955,2026-12-30,2026-12,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,90% Design Completion,Woodmere & Lois,Stormwater Engineering,,Beach Park,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001955.pdf
rec-bbafb5eea2f4f16e,CAPITAL_IMPROVEMENTS|NATIVE|1002178,src-1573864a487f6f49,tpa-d04d7a186f9070,capital_improvements,1002178,2026-12-01,2026-12,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Contract Negotiations,Golf View Estates Flooding Relief,Stormwater Engineering,,Golfview,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002178.pdf
rec-bcff02d540ba6904,CAPITAL_IMPROVEMENTS|NATIVE|1002163|GLOBALID|{D5FC45CE-AC30-417D-B202-DD5C91144AA8},src-b2003e2090d49a6a,tpa-55970080e03fd1,capital_improvements,1002163,2026-12-14,2026-12,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,60% Design Completion,"Drew Park CRA - Mobility, Connectivity, and Safety Improvements",Transportation,,Drew Park,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002163.pdf
rec-de2bcce433143f58,CAPITAL_IMPROVEMENTS|NATIVE|1002148|GLOBALID|{4BC32B51-75FD-4B01-8C92-6F3A717FF8B5},src-ebf142e293197b85,tpa-a6334c218e962f,capital_improvements,1002148,2026-12-01,2026-12,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,60% Design Completion,N 24th Street (Hanna Ave to Sligh Ave),Transportation,,Seminole Heights East,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002148.pdf
rec-af894796a0991e34,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20120,src-9a4e8ec9887e32cb,tpa-cfa1d97c9d1567,capital_locations_line,TRANS20120,2026-12-14,2026-12,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Permitting/Submittals Approval,Neighborhood Improvements- West Riverside Heights,Transportation,,West Riverside Heights,https://www.tampa.gov/project/trans20120
rec-ce96263848cad81d,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20191,src-309b5e780a6c5a63,tpa-55970080e03fd1,capital_locations_line,TRANS20191,2026-12-14,2026-12,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,,"Drew Park CRA - Mobility, Connectivity, and Safety Improvements",Transportation,,Drew Park Advisory Committee,https://www.tampa.gov/project/trans20191
rec-d0cb5a4703383b7e,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20147,src-abebe98d3ec29366,tpa-a6334c218e962f,capital_locations_line,TRANS20147,2026-12-01,2026-12,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,60% Design Completion,N 24th Street (Hanna Ave to Sligh Ave),Transportation,,Seminole Heights East Neighborhood Association,https://www.tampa.gov/project/trans20147
rec-2b9eb3295b05da2e,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW40006,src-f67084428ca5fdfa,tpa-323fcf4dc86010,capital_locations_polygon,SW40006,2026-12-01,2026-12,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,,Golfview Flooding Relief,Stormwater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/2
rec-4efdba27355f10e5,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW60007,src-5256f2c3f674d26d,tpa-abe97955acb085,capital_locations_polygon,SW60007,2026-12-30,2026-12,capital_planned_start,planstart,source_reported_plan,1,1,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,60% Design Completion,Woodmere & Lois,Stormwater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/2
