record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-3cb65adff4178530,CAPITAL_IMPROVEMENTS|GLOBALID|{F7F9AE68-EEA3-4721-A319-3F3CC4F3AA1E},src-2492c10fa33cdbac,tpa-0ab058157c6fd5,capital_improvements,,2024-07-11,2024-07,source_record_created,created_date,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Planning,Manhattan : Obispo to Bay to Bay Flooding Relief-Phase 2,Stormwater Engineering,,Virginia Park,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f
rec-fbc5d66b67b44646,CAPITAL_LOCATIONS_POINT|NATIVE|1001426,src-5523dbc85e37b431,tpa-4ef4bb4c206a34,capital_locations_point,1001426,2024-07-08,2024-07,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Permitting/Submittals Approval,Citywide Dock & Boardwalk Replacement - Davis Islands Seaplane Basin Mooring Field,Parks and Recreation,,Davis Islands,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001426.pdf
rec-39dfb9321f8cd80c,CAPITAL_LOCATIONS_POLYGON|NATIVE|PR-21017,src-e7b1f058c74d4898,tpa-4ef4bb4c206a34,capital_locations_polygon,PR-21017,2024-07-10,2024-07,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Permitting/Submittals Approval,Citywide Dock & Boardwalk Replacement - Davis Islands Seaplane Basin Mooring Field,Parks and Recreation,,Davis Islands,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001426.pdf
rec-5db2ecfbe5e98b45,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW60012,src-6299237dfcdc0b89,tpa-0ab058157c6fd5,capital_locations_polygon,SW60012,2024-07-11,2024-07,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,,Manhattan : Obispo to Bay to Bay Flooding Relief-Phase 2,Stormwater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/2
rec-0158b7cc4f153edc,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0510360,src-dc0ec73f821fcc3e,tpa-0ba4a20a7efed0,construction_inspections,BLD-24-0510360,2024-07-18,2024-07,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,Interior/Exterior Remodel for Juice bar/Catering and butcher area.,Commercial Building Alterations (Renovations),2525 E Hillsborough Ave,East Tampa 1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=021NO&agencyCode=TAMPA
rec-029658bbc71e329d,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0510147,src-57475d0fdf6750d5,tpa-894a7c88cfc17c,construction_inspections,BLD-24-0510147,2024-07-09,2024-07,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,PRIVATE PROVIDER: FEMA: New 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),7404 S Swoope St,"Port Tampa City, Inc. Civic Association",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=01YW9&agencyCode=TAMPA
rec-144928d1e6296c7e,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0510149,src-da6f637f98cf37e5,tpa-8f0315146c52f0,construction_inspections,BLD-24-0510149,2024-07-09,2024-07,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Revision,PP: New Apartment- Bldg. 2,Commercial New Construction and Additions,5709 N 47th St,Northeast Community Crimewatch & Civic Association,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=01YWL&agencyCode=TAMPA
rec-220ec904999eec7f,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0510428,src-c3db3dd241bb8547,tpa-5024ca315b5dc1,construction_inspections,BLD-24-0510428,2024-07-23,2024-07,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,REISSUE - OWNER - FEMA - Addition,Residential New Construction and Additions (1 and 2 Family),4406 W Price Ave,Gandy / Sun Bay South,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=022HO&agencyCode=TAMPA
rec-4095fde298671783,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0510504,src-819bd9208940f900,tpa-3102c89fca1614,construction_inspections,BLD-24-0510504,2024-07-25,2024-07,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,FEMA :PP: - New 3-Story SFR,Residential New Construction and Additions (1 and 2 Family),1004 W Henry Ave,Old Seminole Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=023BR&agencyCode=TAMPA
rec-49fcffe9538ac504,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0510361,src-d3e3867ceae58a08,tpa-683ac62998f89d,construction_inspections,BLD-24-0510361,2024-07-17,2024-07,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,1,Issued,New SFR,Residential New Construction and Additions (1 and 2 Family),11703 Country Club Pl,,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=021OW&agencyCode=TAMPA
