record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-1e5532d7b52f8e58,CAPITAL_IMPROVEMENTS|NATIVE|1001810.6,src-b801504a4d88c51a,tpa-eda1b7ede907aa,capital_improvements,1001810.6,2025-12-15,2025-12,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Rome Ave Pump Station Rehabilitation (Year 2),Wastewater,,Wellswood,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.6.pdf
rec-69ea85f8d6bf36b5,CAPITAL_IMPROVEMENTS|NATIVE|1002935,src-0c9f08784b7e0f94,tpa-d3ca81ecd3bf22,capital_improvements,1002935,2025-12-30,2025-12,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,Belmont Heights Gravity Sewer Rehabilitation by CIPP Lining,Wastewater,,East Tampa 1,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002935.pdf
rec-06572a30908544f9,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0011,src-bf8f313f4a4c3c0c,tpa-30d21feab70465,capital_locations_line,WTR-20-0011,2025-12-01,2025-12,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,60% Design Completion,Ola Ave,Water,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-20-0011.pdf
rec-57ac4a9c80d0aafe,CAPITAL_LOCATIONS_LINE|NATIVE|1002935,src-58d73a71a88d56ae,tpa-d3ca81ecd3bf22,capital_locations_line,1002935,2025-12-30,2025-12,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Belmont Heights Gravity Sewer CIPP Lining,Wastewater,,Belmont Heights,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1
rec-460cd50adcde7953,CAPITAL_LOCATIONS_POINT|NATIVE|1001810.6,src-b65d6d5782bad3fc,tpa-eda1b7ede907aa,capital_locations_point,1001810.6,2025-12-15,2025-12,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Rome Ave Pump Station Rehabilitation (Year 2),Wastewater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0
rec-00de7e0f1c9fc075,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0520889,src-4e30a26d7e8a7726,tpa-58f80f77870c5d,construction_inspections,BLD-26-0520889,2025-12-04,2025-12,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Interior/Exterior Alteration and New Concrete Slab,Commercial Building Alterations (Renovations),3725 E 10th Ave,Historic East Ybor and Gary,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02WXR&agencyCode=TAMPA
rec-01dc1ef45845084f,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0521092,src-39b9bac38d207a8e,tpa-800faea43666ee,construction_inspections,BLD-26-0521092,2025-12-11,2025-12,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,New Accessory Structure,Residential New Construction and Additions (1 and 2 Family),2911 W Trilby Ave,Ballast Point,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02Y0G&agencyCode=TAMPA
rec-033a995d83e018c7,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0521250,src-e6b323ac401e3868,tpa-4a351337c46df6,construction_inspections,BLD-26-0521250,2025-12-16,2025-12,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,0,Revision,Change of Occupancy: Suite: B Interior Build out: Barkology,Commercial Building Alterations (Renovations),4045 W Kennedy Blvd,North Bon Air,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02YPJ&agencyCode=TAMPA
rec-04ab308579237229,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0520778,src-6141e3a23424cfbc,tpa-c1214d4efa43ff,construction_inspections,BLD-26-0520778,2025-12-01,2025-12,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Addition,Residential New Construction and Additions (1 and 2 Family),1703 W Sligh Ave,Armenia Gardens Estates,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02W8F&agencyCode=TAMPA
rec-07c3fb3cdfc36105,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0520886,src-dedc3a87f3188da0,tpa-2598ddff5e06a6,construction_inspections,BLD-26-0520886,2025-12-04,2025-12,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,"New 2-Story SFR w/ 4Bdr/3Bth, Porch, Lanai, and 3-Car Garage",Residential New Construction and Additions (1 and 2 Family),814 W Orient St,Riverside Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02WWM&agencyCode=TAMPA
rec-07d10b482a204e02,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0520730,src-64328865c69cdda5,tpa-454f1f3ea8406d,construction_inspections,BLD-26-0520730,2025-12-01,2025-12,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Addition,Residential New Construction and Additions (1 and 2 Family),8106 N Lynn Ave,Lowry Park Central,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02W10&agencyCode=TAMPA
rec-08826850d72c5443,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0521360,src-8d8f08c67a20b7a2,tpa-eed75e76b1a5df,construction_inspections,BLD-26-0521360,2025-12-19,2025-12,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Accelerated Project | ACCELERATED CRA: Interior/Exterior Remodel,Residential Building Alterations (Renovations),3610 E Dr Martin Luther King Jr Blvd,Rainbow Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02ZDY&agencyCode=TAMPA
rec-0919d466ad3ec8cd,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0520950,src-3eacdd4d7f9bfbc7,tpa-90db744ac2f785,construction_inspections,BLD-26-0520950,2025-12-05,2025-12,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,FEMA: PP THRESHOLD: Int. ALT-Hotel Tampa Riverwalk: Guestroom/Corridors,Commercial Building Alterations (Renovations),200 N Ashley Dr,Tampa Downtown Partnership,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02X7W&agencyCode=TAMPA
rec-0b417a91c3d161ba,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0521317,src-cbf5f10812d88eab,tpa-13c2ceb279e24c,construction_inspections,BLD-26-0521317,2025-12-17,2025-12,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,FEMA - New 3-Story SFR,Residential New Construction and Additions (1 and 2 Family),5008 W Longfellow Ave,Sunset Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02Z45&agencyCode=TAMPA
rec-0eb8598f40d65408,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0521443,src-af5d791476865ebf,tpa-3c251681b3469a,construction_inspections,BLD-26-0521443,2025-12-24,2025-12,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,FEMA:Interior/exterior ALT,Residential Building Alterations (Renovations),3328 S Shamrock Rd,Belmar Gardens,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02ZSA&agencyCode=TAMPA
