record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-1c28212425d8cf16,CAPITAL_IMPROVEMENTS|NATIVE|1002812,src-44b35dfa778a9032,tpa-3721380cc923a7,capital_improvements,1002812,2026-02-17,2026-02,source_record_created,created_date,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Permitting/Submittals Approval,E Yukon Street Resurfacing from N Florida Ave to Nebraska Ave,Transportation,,Sulphur Springs,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002812.pdf
rec-3652879f631b501e,CAPITAL_IMPROVEMENTS|NATIVE|1002814,src-9a6afad7835e763b,tpa-057423477d6ecf,capital_improvements,1002814,2026-02-20,2026-02,source_record_created,created_date,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,N 34th Street ADA Improvements from 29th Ave to 33rd Ave,Transportation,,Jackson Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002814.pdf
rec-4931f6d9c81b0a4d,CAPITAL_IMPROVEMENTS|NATIVE|1002495|GLOBALID|{D00448E2-DDEF-4DED-90DC-F26AEDD7F1DF},src-efea51d11c5319df,tpa-d92cfb89eb2d56,capital_improvements,1002495,2026-02-01,2026-02,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Wastewater Pumping Station Rehabilitation Design Build-Idlewild PS,Wastewater,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002495.pdf
rec-4d4be3886954d5a7,CAPITAL_IMPROVEMENTS|NATIVE|WUR-19-0036,src-24a10ccfc051d6d3,tpa-ec09b5aee38fe0,capital_improvements,WUR-19-0036,2026-02-23,2026-02,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,The Heights WM Improvement Project Along Florida Ave from Scott St to Palm Ave (Phase I),Water,,Tampa Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWUR-19-0036.pdf
rec-68da6c20a794f333,CAPITAL_IMPROVEMENTS|NATIVE|1002810,src-06ec56c2597e78e0,tpa-1b756144998eca,capital_improvements,1002810,2026-02-17,2026-02,source_record_created,created_date,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,W Cypress Street Resurfacing (Zone 2) from N Himes Ave to North Blvd,Transportation,,North Hyde Park,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002810.pdf
rec-874ec4867cf30d48,CAPITAL_IMPROVEMENTS|NATIVE|1002808,src-e0c509fa06184e83,tpa-f8b080678d224d,capital_improvements,1002808,2026-02-17,2026-02,source_record_created,created_date,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,W Cypress Street Resurfacing (Zone 1) From N Obrien St to N Himes Ave,Transportation,,Westshore,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002808.pdf
rec-7a2d3e4969fcbbd1,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20204,src-bec071d71f100c64,tpa-057423477d6ecf,capital_locations_line,TRANS20204,2026-02-20,2026-02,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,N 34th Street ADA Improvements from 29th Ave to 33rd Ave,Transportation,,Jackson Heights,https://www.tampa.gov/project/trans20204
rec-bad5484b3b539725,CAPITAL_LOCATIONS_POINT|NATIVE|1002495B,src-d90f3a1033fe9ef7,tpa-39b93d46a11269,capital_locations_point,1002495B,2026-02-01,2026-02,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction,Wastewater Pumping Station Rehabilitation Idlewild PS,Wastewater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0
rec-04e918ae46713620,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522979,src-ca5f3bd984c5532d,tpa-bd93048ff170ca,construction_inspections,BLD-26-0522979,2026-02-26,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,PP: New 2-Story SFR w/2-Car Detached Garage,Residential New Construction and Additions (1 and 2 Family),5308 N Suwanee Ave,Old Seminole Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00C2C&agencyCode=TAMPA
rec-0501981d7ecebe9b,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522885,src-150e7b2539f3ff5b,tpa-250a8f5faf6051,construction_inspections,BLD-26-0522885,2026-02-23,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,THRESHOLD: PP: SHELL: New Mixed Use 10 Story Parking Garage& Tenant Shell Space-Waterstreet -SPP Block 1-Firebird,Commercial New Construction and Additions,200 S Nebraska Ave,Tampa Downtown Partnership,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00B8P&agencyCode=TAMPA
rec-092f92b9650525b2,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522718,src-551ecde0208c19dd,tpa-d7a4366e296bce,construction_inspections,BLD-26-0522718,2026-02-17,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Interior/Exterior Alteration,Residential Building Alterations (Renovations),2722 W Jetton Ave,New Suburb Beautiful,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=009VM&agencyCode=TAMPA
rec-0a3283aab9a123cd,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522479,src-4cf5e202a7a0157d,tpa-012492e5f9c407,construction_inspections,BLD-26-0522479,2026-02-08,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,FEMA: PP: Interior ALT,Residential Building Alterations (Renovations),482 Itasca Ave,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=0081V&agencyCode=TAMPA
rec-0cee931d0aa08da3,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522618,src-6d30cc12d843cc1f,tpa-8fbe2bf04c79ec,construction_inspections,BLD-26-0522618,2026-02-12,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,FEMA: PP: NEW SFR 2 Story,Residential New Construction and Additions (1 and 2 Family),210 S Ward St,Beach Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=0098Z&agencyCode=TAMPA
rec-0f86667057af9496,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522738,src-c9701d1e9f0738fa,tpa-b086eca67a5628,construction_inspections,BLD-26-0522738,2026-02-17,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,Interior ALT,Residential Building Alterations (Renovations),106 S Glen Ave,Gray Gables,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00A07&agencyCode=TAMPA
rec-1327cff923aba692,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522665,src-557caab0e5d50cef,tpa-98837d4f727053,construction_inspections,BLD-26-0522665,2026-02-16,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,New 3-Story SFR,Residential New Construction and Additions (1 and 2 Family),3921 W Lemon St,North Bon Air,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=009IT&agencyCode=TAMPA
rec-13a6e291a7ae763d,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522431,src-7a435ae821183c80,tpa-537a913bea2148,construction_inspections,BLD-26-0522431,2026-02-05,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,SEC - FEMA - Interior Alteration - 8th Floor - HMT 820 Clinic Expansion,Commercial Building Alterations (Renovations),5 Tampa General Cir,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=007QJ&agencyCode=TAMPA
rec-145cd2a9483eb7dc,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522378,src-a63a7ed8d2afa250,tpa-00a7e626430c84,construction_inspections,BLD-26-0522378,2026-02-04,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,PP: NEW SFR,Residential New Construction and Additions (1 and 2 Family),6210 N 42nd St,Northeast Community Crimewatch & Civic Association,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=007EQ&agencyCode=TAMPA
rec-172c26551237b814,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522786,src-87b8f1229c448326,tpa-70220439284dac,construction_inspections,BLD-26-0522786,2026-02-19,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,New 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),3303 W Corona St,Palma Ceia,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00AH6&agencyCode=TAMPA
rec-17dc034bd0268126,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522312,src-d0624efe09425125,tpa-636ee511325ea0,construction_inspections,BLD-26-0522312,2026-02-02,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Exterior ALT,Residential Building Alterations (Renovations),3924 W Palmira Ave,Virginia Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=006Q9&agencyCode=TAMPA
rec-19060d1ea3b11da6,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522401,src-1e0827c2a4464912,tpa-0484a3f2f67485,construction_inspections,BLD-26-0522401,2026-02-05,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,New 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),3110 W Dewey St,Macfarlane Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=007LL&agencyCode=TAMPA
rec-19151983a0137b47,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522815,src-f8d4c53d853f6891,tpa-a181c095b1631e,construction_inspections,BLD-26-0522815,2026-02-19,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,New 1-Story SFR,Residential New Construction and Additions (1 and 2 Family),1613 E Kirby St,Sulphur Springs,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00AO4&agencyCode=TAMPA
rec-1a58c82afcc8471a,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522404,src-8a4a86c3a2067f65,tpa-11c59ecbb0efbd,construction_inspections,BLD-26-0522404,2026-02-05,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,New 2 Story,Residential New Construction and Additions (1 and 2 Family),4002 W Gray St,North Bon Air,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=007ND&agencyCode=TAMPA
rec-1bacef5fe363fa5b,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522508,src-bd49d270c9a5e7f0,tpa-c13c4f9b3cebf4,construction_inspections,BLD-26-0522508,2026-02-09,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,FEMA New SFR,Residential New Construction and Additions (1 and 2 Family),2908 W Rogers Ave,Ballast Point,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=008B6&agencyCode=TAMPA
rec-1ccb309b290338a5,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522919,src-59fd1353bddcc4f3,tpa-a8e0446a4803d4,construction_inspections,BLD-26-0522919,2026-02-24,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,Fema: Adding bathroom to existing,Residential Building Alterations (Renovations),7609 S Shamrock Rd,"Port Tampa City, Inc. Civic Association",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00BKM&agencyCode=TAMPA
rec-1cfcf6e15b81f982,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522449,src-f64c0ba6b4bfa34d,tpa-960d867d39fccc,construction_inspections,BLD-26-0522449,2026-02-06,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,PP: New 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),3608 W Wallace Ave,Interbay - South of Gandy,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=007TG&agencyCode=TAMPA
rec-1eeb8f384229292b,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522824,,,construction_inspections,BLD-26-0522824,2026-02-20,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Issued,PP: Master Site: Lots 1- 6: 2-Story:N-C:6-Unit Townhouses,Commercial New Construction and Additions,6601 S Richard Ave,Gandy / Sun Bay South,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00APU&agencyCode=TAMPA
rec-22cd72ec3e408ca1,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0523029,src-db950abb21f7260c,tpa-cd4ed69c378986,construction_inspections,BLD-26-0523029,2026-02-27,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,FEMA: PP: New 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),4710 W San Rafael St,Sunset Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00CCS&agencyCode=TAMPA
rec-2396367dcd95ca26,CONSTRUCTION_INSPECTIONS|NATIVE|BDE-26-0445320,src-c2daffcf63253574,tpa-21c22432baf0e5,construction_inspections,BDE-26-0445320,2026-02-03,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Demo SFR,Residential Demolition Permit,9414 Margaret Ave,Tampa Overlook,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=006SU&agencyCode=TAMPA
rec-2498149645531c37,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522917,src-b0e672a6d01af475,tpa-e34deddfa426c9,construction_inspections,BLD-26-0522917,2026-02-24,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,PP:Bathroom remodel: Tub to Shower Conversion Unit 440,Commercial Building Alterations (Renovations),800 S Dakota Ave,Hyde Park Preservation,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00BJL&agencyCode=TAMPA
rec-2743c82a835c7d08,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522662,src-3bdca3ab924b3f52,tpa-330f0b3c19fb4a,construction_inspections,BLD-26-0522662,2026-02-15,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,FEMA - Interior Alteration - Bathrooms,Residential Building Alterations (Renovations),4422 W El Prado Blvd,Belmar Gardens,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=009I2&agencyCode=TAMPA
rec-2784b974fbb90205,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522667,src-5c4c383b755e0d38,tpa-fd69e659ddc472,construction_inspections,BLD-26-0522667,2026-02-16,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,0,Issued,SEC: THRESHOLD: ADDITION: Crows Nest,Commercial New Construction and Additions,4201 N Dale Mabry Hwy,Raymond James Stadium,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=009JJ&agencyCode=TAMPA
rec-278b1b62b31a0cd7,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522921,src-a8c7bb82eecee550,tpa-ea6228edeccc2f,construction_inspections,BLD-26-0522921,2026-02-24,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Accelerated Project | AFFORDABLE HOUSING: Bathroom Remodel,Residential Building Alterations (Renovations),2714 N 33rd St,Jackson Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00BL3&agencyCode=TAMPA
rec-279b1b80d55bfc86,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522975,src-11d20228b6d207b7,tpa-4c894bd2f47551,construction_inspections,BLD-26-0522975,2026-02-26,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,SEC: FEMA: PP: ACCELERATED (AFFORDABLE HOUSING): The Gallery at Rome Yard - MASTER SITE and Phase 4 Tower,Commercial New Construction and Additions,2310 N Oregon Ave,West River,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00C13&agencyCode=TAMPA
rec-2ad00a7c56d8e782,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522340,src-e439a1c619800b96,tpa-e2f92367144064,construction_inspections,BLD-26-0522340,2026-02-03,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,FEMA: Remodel,Residential Building Alterations (Renovations),39 W Spanish Main St,Beach Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=0073Q&agencyCode=TAMPA
rec-2b893620dc79a98d,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522500,src-11e489251a1888cf,tpa-c15b0aac43abb4,construction_inspections,BLD-26-0522500,2026-02-09,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,PP: Exterior Alteration - New Rear Patio w/Roof,Residential Building Alterations (Renovations),3705 W San Pedro St,Palma Ceia,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=008A9&agencyCode=TAMPA
rec-2c289bc7849111e9,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522348,src-93a9fbffad9e4147,tpa-e58fa376d604d2,construction_inspections,BLD-26-0522348,2026-02-04,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,OWNER: ATF - Accessory Structure & Concrete Slab w/ violation CMP-26-0000387,Residential New Construction and Additions (1 and 2 Family),8717 N Edison Ave,Lowry Park Central,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=0075H&agencyCode=TAMPA
rec-2ce9ab8b70c2802d,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0523004,src-70946c663eb9485d,tpa-a0fd98dcd200b9,construction_inspections,BLD-26-0523004,2026-02-26,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Expedited Project | EXPEDITED:PP:Int/Ext ALT Silver Oaks Building G,Commercial Building Alterations (Renovations),5502 N 43rd St,Northeast Community Crimewatch & Civic Association,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00C7T&agencyCode=TAMPA
rec-2dc5e736594b3f12,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522701,src-1dc54094c7573aa9,tpa-a5b9a3d0528238,construction_inspections,BLD-26-0522701,2026-02-16,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,New 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),2307 N Elcoe Dr,Wellswood,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=009QX&agencyCode=TAMPA
rec-2fd8e9f32c033883,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522889,src-b6b58198e3fd8522,tpa-eb5fbd67f333da,construction_inspections,BLD-26-0522889,2026-02-23,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,FEMA: SFR,Residential New Construction and Additions (1 and 2 Family),2907 W Elrod Ave,Ballast Point,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00B93&agencyCode=TAMPA
rec-31d17c12fd1ef648,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522731,src-894d67452bf13d25,tpa-545e88d2745544,construction_inspections,BLD-26-0522731,2026-02-17,2026-02,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Interior and Exterior Remodel,Residential Building Alterations (Renovations),5803 Roberta Cir,Hampton Terrace Community Association (HTCA),https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=009YM&agencyCode=TAMPA
