record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-10c279ff905f7ab0,CAPITAL_IMPROVEMENTS|NATIVE|1001810.21,src-b81fc1c7228a5c56,tpa-06228d1f4d0792,capital_improvements,1001810.21,2025-05-01,2025-05,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Parkedge Pumping Station Rehabilitation (Year 2),Wastewater,,New Tampa,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.21.pdf
rec-75f78c46bde9c67a,CAPITAL_IMPROVEMENTS|NATIVE|1002163|GLOBALID|{1E497B1A-B0A0-4A09-B02E-6599B4114C00},src-43dd28fc8f664749,tpa-d7ddd1defd6013,capital_improvements,1002163,2025-05-25,2025-05,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,CRA-DP Mobility-Connectivity-Safety-Improvement,Transportation,,Drew Park,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002163.pdf
rec-9a4d2db909cb2816,CAPITAL_IMPROVEMENTS|NATIVE|1001162,src-6c50d200877e6b55,tpa-493189ec1964dd,capital_improvements,1001162,2025-05-01,2025-05,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Glen Ave Sidewalk and Safety Improvements (Green St to Beach St),Transportation,,Macfarlane Park,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001162.pdf
rec-9da63d4c3a1bfcb8,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20136,src-59299f942e3f94ee,tpa-493189ec1964dd,capital_locations_line,TRANS20136,2025-05-01,2025-05,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Glen Ave Sidewalk and Safety Improvements (Green St to Beach St),Transportation,,Macfarlane Park,https://www.tampa.gov/project/trans20136
rec-8ac079cf385295c5,CAPITAL_LOCATIONS_POINT|NATIVE|1001810.21,src-e209f002abb975fe,tpa-06228d1f4d0792,capital_locations_point,1001810.21,2025-05-01,2025-05,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Parkedge Pumping Station Rehabilitation (Year 2),Wastewater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0
rec-f5aaa79fe4c2e627,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW250001,src-72bc8944dea04c94,tpa-7cc26674fff57a,capital_locations_polygon,SW250001,2025-05-01,2025-05,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,43rd St Drainage Improvements,Stormwater,,East Side Commercial,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000751.pdf
rec-f86156b0132971e1,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW250002,src-8ae6824d24a57d48,tpa-36cfe6334670c3,capital_locations_polygon,SW250002,2025-05-01,2025-05,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Grady Ave Drainage Improvements,Stormwater,,Carver City Lincoln Gardens,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000751.pdf
rec-07289ef02130d613,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0515872,src-0268728fc9b34037,tpa-3d06c7470d2ddd,construction_inspections,BLD-25-0515872,2025-05-08,2025-05,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,"FEMA: New 2-Story SFR w/ attached garage, porch, and lanai",Residential New Construction and Additions (1 and 2 Family),4728 W Trilby Ave,Gandy / Sun Bay South,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00RQI&agencyCode=TAMPA
rec-0e7300ec4585ab39,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0515887,src-b45478505f5f026f,tpa-2eb5e7452bcb99,construction_inspections,BLD-25-0515887,2025-05-08,2025-05,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,New 3-Story Townhouse Unit 2- attach garage,Residential New Construction and Additions (1 and 2 Family),205 W Gladys St,Tampa Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00RUK&agencyCode=TAMPA
rec-0f73006220448a58,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0516079,src-b0904eef94c87fe5,tpa-3e50b553961232,construction_inspections,BLD-25-0516079,2025-05-15,2025-05,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,FEMA: PP NEW SFR-3 Story,Residential New Construction and Additions (1 and 2 Family),5001 W Neptune Way,Beach Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00TPV&agencyCode=TAMPA
