record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-b0a438f27fb86971,CAPITAL_IMPROVEMENTS|NATIVE|1002352,src-bc5d74aa696b79ae,tpa-c5b3d6f07b2f6d,capital_improvements,1002352,2025-04-04,2025-04,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Salcines Park Improvements,Parks & Recreation,,Old West Tampa,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002352.pdf
rec-bb942ef68c64645d,CAPITAL_IMPROVEMENTS|NATIVE|1001810.16,src-a17f74550f40f980,tpa-7113f1875895d2,capital_improvements,1001810.16,2025-04-01,2025-04,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Rome Ave Pump Station Force Main Replacement,Wastewater,,South Seminole Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.16.pdf
rec-efaefc7cf16d70f5,CAPITAL_IMPROVEMENTS|NATIVE|1000751|GLOBALID|{FD3357E3-EC61-49A5-A988-FA2CED1BA3A0},src-8519416091fd355d,tpa-040b3c67421719,capital_improvements,1000751,2025-04-01,2025-04,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,N Grady Ave Ditch Rehabilitation,Stormwater Engineering,,Carver City Lincoln Gardens,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000751.pdf
rec-fd081c0a37641e13,CAPITAL_IMPROVEMENTS|GLOBALID|{E9BD6183-FA3A-4FDC-B5F7-C298475E7C00},src-8be90911d409214a,tpa-5b2d9339506c9f,capital_improvements,0000000,2025-04-28,2025-04,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Straz Performing Art Center Renovations,Facility Management,,Downtown River Arts,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f0000000.pdf
rec-796311cba6f30a5f,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20119.1,src-7ff07f4abbc1f8bb,tpa-0006d945e2fdb6,capital_locations_line,TRANS20119.1,2025-04-28,2025-04,capital_actual_start,actstart,source_reported_event,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Downtown Core Complete Streets (Brorein St from Ashley Dr to Morgan St),Transportation,,Tampa Downtown Partnership,https://www.tampa.gov/project/trans201191
rec-f281e4ac2af57dea,CAPITAL_LOCATIONS_LINE|NATIVE|1001810.16,src-64824d5aef0c96f2,tpa-7113f1875895d2,capital_locations_line,1001810.16,2025-04-01,2025-04,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Rome Ave Pump Station Force Main Replacement,Wastewater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1
rec-116edc80a32b3295,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0515454,src-2121132cf8d4923a,tpa-e5711e1ef9cf1c,construction_inspections,BLD-25-0515454,2025-04-17,2025-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,05-09-25 KPI | FEMA: PP: 2-STORY: NEW SFR,Residential New Construction and Additions (1 and 2 Family),4 W Spanish Main St,Beach Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00NJF&agencyCode=TAMPA
rec-11d7a12296eb2274,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0515580,src-eb55af29f5c43839,tpa-edbfb7ebee2316,construction_inspections,BLD-25-0515580,2025-04-24,2025-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,05-16-25 KPI | New 2Sty Townhome - Unit 1-South Side,Residential New Construction and Additions (1 and 2 Family),3603 N 52nd St,Grant Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00OWG&agencyCode=TAMPA
rec-20b964b92969667c,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0515647,src-ca66f5969edbbce9,tpa-60361dda62d12d,construction_inspections,BLD-25-0515647,2025-04-29,2025-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,Exterior Storm Damage Repair,Residential Building Alterations (Renovations),314 W Columbus Dr,Tampa Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00PGN&agencyCode=TAMPA
rec-2490bd1968b0101a,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0515665,src-fe779de867fb76c7,tpa-cdc9bbddc05a3b,construction_inspections,BLD-25-0515665,2025-04-29,2025-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,FEMA: PP: New SFR,Residential New Construction and Additions (1 and 2 Family),2630 S Dundee St,Sunset Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00POA&agencyCode=TAMPA
