record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-9e43a351f6c8c2b8,CAPITAL_IMPROVEMENTS|NATIVE|WTR-20-0002.3,src-b363e5cc3520bfde,tpa-0757d2714b69f8,capital_improvements,WTR-20-0002.3,2022-09-24,2022-09,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Foundation for Tampa’s Neighborhoods Project_East Tampa Area,Water,,Jackson Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-20-0002.3.pdf
rec-dcea088d8541b1dc,CAPITAL_IMPROVEMENTS|NATIVE|WTR-20-0002.4,src-a1634cf33bf28235,tpa-ea487783c2cd04,capital_improvements,WTR-20-0002.4,2022-09-24,2022-09,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Foundation for Tampa’s Neighborhoods Project_MacFarlane Park Area,Water,,Macfarlane Park,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-20-0002.4.pdf
rec-8e968acd6239d701,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0002.2,src-d537603dece91376,tpa-e67b1d76ad5ab1,capital_locations_line,WTR-20-0002.2,2022-09-24,2022-09,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Foundation for Tampa’s Neighborhoods Project_Virginia Park Area,Water,,,https://www.tampa-neighborhoods.com/virginia-park/
rec-b956aa510cbd5f96,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0002.4,src-36b9fda1fc880d2d,tpa-ea487783c2cd04,capital_locations_line,WTR-20-0002.4,2022-09-24,2022-09,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Foundation for Tampa’s Neighborhoods Project_MacFarlane Park Area,Water,,,https://www.tampa-neighborhoods.com/macfarlane-park/
rec-e63f79557299767a,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0002.1,src-abd0180879ed28cf,tpa-31ac882cfd51ab,capital_locations_line,WTR-20-0002.1,2022-09-24,2022-09,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Foundation for Tampa's Neighborhoods Project_Forest Hills Area,Water,,,https://www.tampa-neighborhoods.com/forest-hills/
rec-face3860a1954bfc,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0002.3,src-b2c835e354e2b46f,tpa-c5747c295728cb,capital_locations_line,WTR-20-0002.3,2022-09-24,2022-09,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Foundation for Tampa’s Neighborhoods Project East Tampa,Water,,,https://www.tampa-neighborhoods.com/east-tampa/
rec-3ffed663778ebe83,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0496372,src-d2a983f0a1589a69,tpa-4a1872cabd5b40,construction_inspections,BLD-22-0496372,2022-09-23,2022-09,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Addition & Interior Alteration,Residential New Construction and Additions (1 and 2 Family),3009 W Leroy St,Macfarlane Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=02D2W&agencyCode=TAMPA
rec-6af193a3069a9b66,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0495883,src-adedf680200fb8d1,tpa-1a66c9793d8f29,construction_inspections,BLD-22-0495883,2022-09-04,2022-09,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,0,Issued,Re-opened New SFR,Residential New Construction and Additions (1 and 2 Family),3210 Deleuil Ave,Live Oaks Square,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=028DX&agencyCode=TAMPA
rec-6fe56a051511777c,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0496205,src-6932184b1941e975,tpa-8de010d2e2653d,construction_inspections,BLD-22-0496205,2022-09-16,2022-09,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,Facilitated Project | TIA PROJECT: Shell/Complete New Hangar and Office 2-Story,Commercial New Construction and Additions,5231 Airport Service Rd,Westshore,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=02BDW&agencyCode=TAMPA
rec-943305b58699e665,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0496228,src-143d68e8d7344bfe,tpa-7c817e4de147b7,construction_inspections,BLD-22-0496228,2022-09-19,2022-09,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,0,Issued,Buildout: Coffee Lounge,Commercial Building Alterations (Renovations),1953 W Cass St,North Hyde Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=02BJY&agencyCode=TAMPA
