record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-136af9c591110362,CAPITAL_IMPROVEMENTS|NATIVE|1002495|GLOBALID|{B83D04AE-5028-4379-AA4C-54B29337055A},src-7faca47d6c55830a,tpa-86241ed55967c4,capital_improvements,1002495,2025-07-01,2025-07,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Wastewater Pumping Station Rehabilitation Parke East PS,Wastewater,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002495.pdf
rec-5e4c5482dc3bfbed,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20198,src-bb7bb58d479a6347,tpa-7cd06363a5db6f,capital_locations_line,TRANS20198,2025-07-09,2025-07,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,N Jefferson St - Channelside Dr to E Cass St,Transportation,,Tampa Downtown,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1
rec-ff75b914ab3652c9,CAPITAL_LOCATIONS_POINT|NATIVE|1002495A,src-cbcea63c0ed50e05,tpa-86241ed55967c4,capital_locations_point,1002495A,2025-07-01,2025-07,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Wastewater Pumping Station Rehabilitation Parke East PS,Wastewater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0
rec-084c1e83a77f43b3,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517503,src-f854bf15628457cf,tpa-f5522bc66a963f,construction_inspections,BLD-25-0517503,2025-07-24,2025-07,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,THRESHOLD: EARLY START - Exterior Repairs,Commercial Building Alterations (Renovations),2117 W Dekle Ave,Historic Hyde Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=022TR&agencyCode=TAMPA
rec-093227e58e157203,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517165,src-d929653b1e6c42ee,tpa-25b48cee081220,construction_inspections,BLD-25-0517165,2025-07-09,2025-07,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,ACCELERATED: PP: Interior Remodel,Commercial Building Alterations (Renovations),1409 E Seneca Ave,North Tampa Community,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01YNL&agencyCode=TAMPA
rec-0d4926ca35ee4797,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517585,src-fcc74edbdba8251a,tpa-ef82d5340aadea,construction_inspections,BLD-25-0517585,2025-07-28,2025-07,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,New 2 Story SFR,Residential New Construction and Additions (1 and 2 Family),3201 W Wyoming Ave,Interbay - South of Gandy,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=023PU&agencyCode=TAMPA
rec-150ac813e01f52e1,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517598,src-e247cbc594cc990b,tpa-d57b81501ec511,construction_inspections,BLD-25-0517598,2025-07-29,2025-07,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,FEMA:PP: New 3 STORY SFR,Residential New Construction and Additions (1 and 2 Family),439 Marmora Ave,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=023WY&agencyCode=TAMPA
rec-185a9a24427da3c4,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517315,src-7fc851c99faf4b84,tpa-d3997734b5a72b,construction_inspections,BLD-25-0517315,2025-07-16,2025-07,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,0,Revision,410 S Sterling Ave (ACA),Residential Building Alterations (Renovations),410 S Sterling Ave,Bon Air,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=020MZ&agencyCode=TAMPA
rec-1b7423dfcfeb7d99,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517217,src-25dc08cbfbe2c213,tpa-9cd7b2c5935475,construction_inspections,BLD-25-0517217,2025-07-11,2025-07,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,FEMA / Private Provider: New 2-Story SFR,Residential New Construction and Additions (1 and 2 Family),577 W Davis Blvd,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01ZGM&agencyCode=TAMPA
rec-1c8ff8c89e39fae3,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517142,src-fc64905868119105,tpa-6b56a9668ca19a,construction_inspections,BLD-25-0517142,2025-07-08,2025-07,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,08-05-25 KPI | FEMA: PRIVATE PROVIDER: New 2 Story SFR,Residential New Construction and Additions (1 and 2 Family),69 Martinique Ave,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=01YE2&agencyCode=TAMPA
