record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-220a16a7d8b21df3,CAPITAL_IMPROVEMENTS|NATIVE|WTR-20-0005.3-W CHELSEA ST TRANSMISSION,src-ae6202e6724b0488,tpa-9ca0598cb43d43,capital_improvements,WTR-20-0005.3-W Chelsea St Transmission,2026-04-30,2026-04,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,FY20 CIP Water Main Improvements Design-Build_W Chelsea St Transmission – GMP 5,Water,,South Seminole Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-20-0005.3-W
rec-54646dc2c9f43979,CAPITAL_IMPROVEMENTS|GLOBALID|{FB1A0DFA-FF8B-422F-99DE-D472FBC93615},src-c6b9d59aaed57776,tpa-10719fa88c8a1d,capital_improvements,,2026-04-30,2026-04,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Franklin St and Fort Brooke Garage - Blank Out Signs,Transportation,,Tampa Downtown Partnership,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f
rec-6d43f09ca6d59993,CAPITAL_IMPROVEMENTS|NATIVE|1002588.2|GLOBALID|{882FB33A-2FD8-4352-82F9-04C962F2ADAA},src-4f045fd64616d519,tpa-b2ff57e165748b,capital_improvements,1002588.2,2026-04-01,2026-04,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Highland Oaks FM Replacement,Wastewater,,Hunter's Greene,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f
rec-ba66fd970b6e94e7,CAPITAL_IMPROVEMENTS|NATIVE|1002466,src-e6c404d376cc305d,tpa-2d56f56a338d90,capital_improvements,1002466,2026-04-01,2026-04,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Permitting/Submittals Approval,Wastewater Pumping Station Rehabilitation 109th St. PS,Wastewater,,East Forest Hills,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002466.pdf
rec-f6017be64dafd7a8,CAPITAL_IMPROVEMENTS|NATIVE|WTR-24-0018,src-ae58e28045d259d7,tpa-9d34844c6ba829,capital_improvements,WTR-24-0018,2026-04-02,2026-04,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Permitting/Submittals Approval,Empedrado St,Water,,Palma Ceia,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-24-0018.pdf
rec-2f72beef28c7f71a,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-21-0014,src-b73207c0e9951114,tpa-77d281688e839d,capital_locations_line,WTR-21-0014,2026-04-23,2026-04,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Project Startup,Armory Gardens,Water,,Armory Gardens,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1
rec-32555987dba503ea,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0005.3-W CHELSEA ST TRANSMISSION,src-07baa8381aeaae37,tpa-a16226972256e9,capital_locations_line,WTR-20-0005.3-W Chelsea St Transmission,2026-04-24,2026-04,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,W Chelsea St Transmission,Water,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1
rec-3ccd1b308ced09b3,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-21-0015,src-c65b75e288bc3d01,tpa-d1773208bf209c,capital_locations_line,WTR-21-0015,2026-04-24,2026-04,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,Jefferson,Water,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1
rec-4b8206254d07c282,CAPITAL_LOCATIONS_LINE|NATIVE|W70020,src-3a9c9ac475a5b22f,tpa-c658a3cc1fc9b2,capital_locations_line,W70020,2026-04-23,2026-04,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Planning,Broad Street WM Replacement,Water,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1
rec-518554858597030d,CAPITAL_LOCATIONS_LINE|NATIVE|WUR-20-0009,src-1bfd76221e7c2cbc,tpa-6b2e8e6ea29282,capital_locations_line,WUR-20-0009,2026-04-23,2026-04,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Contract Negotiations,COT S Manhattan Ave,Water,,Virginia Park,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1
