record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-f3790b7b91378281,CAPITAL_IMPROVEMENTS|NATIVE|1001151,src-b7b2d71b9ba5f235,tpa-661a6c7d7b0de0,capital_improvements,1001151,2021-11-01,2021-11,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,S.E. Seminole Heights Flooding Relief (GMP 1),Stormwater Engineering,,Old Seminole Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001151.pdf
rec-009b0d0eca6b230c,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW40003,src-4f529340594efb32,tpa-c06a1f03447b23,capital_locations_polygon,SW40003,2021-11-01,2021-11,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,S.E. Seminole Heights Floodings Relief,Stormwater,,Old Seminole Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001151.pdf
rec-3e50220d090b4984,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0488988,src-f1243e7b67701b92,tpa-d2ed73ff2e5d3e,construction_inspections,BLD-22-0488988,2021-11-29,2021-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,REISSUE - Different size window replacement,Residential Building Alterations (Renovations),2924 Bayshore Vista Dr,Ballast Point,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21CAP&capID2=00000&capID3=02T1F&agencyCode=TAMPA
rec-4ed2b895432deaa1,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0488958,src-c569d0745b981449,tpa-ea46f7ab7e08d6,construction_inspections,BLD-22-0488958,2021-11-24,2021-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,REISSUE - Interior remodel,Residential Building Alterations (Renovations),304 E Park Ave,Tampa Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21CAP&capID2=00000&capID3=02SSZ&agencyCode=TAMPA
rec-5b740ce2956fdde3,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0488718,src-6c4f3fd16766f687,tpa-4e22aabfbb88ca,construction_inspections,BLD-22-0488718,2021-11-15,2021-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,Owner: Enclose Carport,Residential New Construction and Additions (1 and 2 Family),1739 W Comanche Ave,Riverbend,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21CAP&capID2=00000&capID3=02QZ5&agencyCode=TAMPA
rec-776e38d55ea6bb49,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0488470,src-65ce310a6eb16666,tpa-b8323aab855cf1,construction_inspections,BLD-22-0488470,2021-11-05,2021-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Re-Issued: Exterior Remodel,Residential Building Alterations (Renovations),4601 S Shamrock Rd,Bayside West,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21CAP&capID2=00000&capID3=02PKW&agencyCode=TAMPA
rec-951a115f4585b7f6,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0488684|GLOBALID|{D51196DA-C8EA-47A0-BE92-A0A0FB620CA2},src-679b0b250d85bfe7,tpa-7eb21359a5c79f,construction_inspections,BLD-22-0488684,2021-11-12,2021-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,0,Issued,Unit 2: Living space addition over garage,Residential New Construction and Additions (1 and 2 Family),206 S Moody Ave,South Howard,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21CAP&capID2=00000&capID3=02QOQ&agencyCode=TAMPA
rec-98229a835d76ac5d,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0488684|GLOBALID|{699F5704-60BC-4BAC-AC9D-738A8EDB2769},,,construction_inspections,BLD-22-0488684,2021-11-12,2021-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Issued,Unit 2: Living space addition over garage,Residential New Construction and Additions (1 and 2 Family),206 S Moody Ave,South Howard,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21CAP&capID2=00000&capID3=02QOQ&agencyCode=TAMPA
rec-9a6a7cbc797bf470,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0488684|GLOBALID|{959E6C7C-16C8-4D71-8E44-2D0F16A28DFF},,,construction_inspections,BLD-22-0488684,2021-11-12,2021-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Issued,Unit 2: Living space addition over garage,Residential New Construction and Additions (1 and 2 Family),206 S Moody Ave,South Howard,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21CAP&capID2=00000&capID3=02QOQ&agencyCode=TAMPA
rec-bbe8cf653012d3d7,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0488455,src-26ccc01382da4c13,tpa-495d9bd705a25f,construction_inspections,BLD-22-0488455,2021-11-05,2021-11,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,Reissue: Addition & Remodel,Residential New Construction and Additions (1 and 2 Family),308 E Hanna Ave,Old Seminole Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21CAP&capID2=00000&capID3=02PHS&agencyCode=TAMPA
