record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-0145f93940e838ad,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0491282,src-3c7ee1af2e6188a4,tpa-d48b1567f3ccc1,construction_inspections,BLD-22-0491282,2022-03-04,2022-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,OWNER: Bathroom Remodel,Residential Building Alterations (Renovations),4001 W Pearl Ave,Gandy / Sun Bay South,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=00CB2&agencyCode=TAMPA
rec-20fdc3b34826b1b2,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0491715|GLOBALID|{CCB57568-1A1F-4557-B779-387462C6CA79},src-ac1c0a22aaed6ab5,tpa-e7ca12a9625957,construction_inspections,BLD-22-0491715,2022-03-21,2022-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,0,Revision,REISSUE - Structural roof and interior column repairs,Commercial Building Alterations (Renovations),2702 N Florida Ave,Tampa Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=00FJR&agencyCode=TAMPA
rec-44c0783d3abe2676,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0491382,src-e4e66c19bc9959a3,tpa-28a6c4137ac0e6,construction_inspections,BLD-22-0491382,2022-03-08,2022-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Reina Bldg int demo and restoration,Commercial Building Alterations (Renovations),2102 E 7th Ave,Historic Ybor,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=00CZ3&agencyCode=TAMPA
rec-7836f2bdb5af0eaf,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0491779|GLOBALID|{79AEA35B-7266-4637-A0AB-81981D4BE663},,,construction_inspections,BLD-22-0491779,2022-03-23,2022-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Issued,Re-issued REISSUE - Unit 1: Townhome,Residential New Construction and Additions (1 and 2 Family),7004 S Mascotte St,"Port Tampa City, Inc. Civic Association",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=00FZR&agencyCode=TAMPA
rec-809204c004eeb1d2,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0491779|GLOBALID|{D5F39C06-7E5C-405D-B5BF-A86CB488AA06},,,construction_inspections,BLD-22-0491779,2022-03-23,2022-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Issued,Re-issued REISSUE - Unit 1: Townhome,Residential New Construction and Additions (1 and 2 Family),7004 S Mascotte St,"Port Tampa City, Inc. Civic Association",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=00FZR&agencyCode=TAMPA
rec-84e6f79fad98a1a1,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0491779|GLOBALID|{B6853122-D7B5-4AFA-8FF8-F62CE1FEF3A9},src-591e93033ef516d7,tpa-9c21ea3cc28b76,construction_inspections,BLD-22-0491779,2022-03-23,2022-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,0,Issued,Re-issued REISSUE - Unit 1: Townhome,Residential New Construction and Additions (1 and 2 Family),7004 S Mascotte St,"Port Tampa City, Inc. Civic Association",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=00FZR&agencyCode=TAMPA
rec-94f771df0802829a,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0491302,src-02eb01e1fc3e1262,tpa-a780961c696943,construction_inspections,BLD-22-0491302,2022-03-06,2022-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,REISSUED: Repair Vehicle Damaged Structure,Commercial Building Alterations (Renovations),3106 W Barcelona St,Palma Ceia,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=00CFL&agencyCode=TAMPA
rec-a663ca1231dbefae,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0491715|GLOBALID|{AF8B939A-6D1E-4DEE-92A3-A9719BD9B666},src-409c40cef8017414,tpa-e7ca12a9625957,construction_inspections,BLD-22-0491715,2022-03-21,2022-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,0,Revision,REISSUE - Structural roof and interior column repairs,Commercial Building Alterations (Renovations),2702 N Florida Ave,Tampa Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=00FJR&agencyCode=TAMPA
rec-ac7a0c1ce3d25dc0,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0491779|GLOBALID|{92985577-1D45-4351-9063-384FA66D8FE5},src-02f5b87fc8ffbbab,tpa-9c21ea3cc28b76,construction_inspections,BLD-22-0491779,2022-03-23,2022-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,0,Issued,Re-issued REISSUE - Unit 1: Townhome,Residential New Construction and Additions (1 and 2 Family),7004 S Mascotte St,"Port Tampa City, Inc. Civic Association",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=00FZR&agencyCode=TAMPA
rec-ad68e6909ca0f03b,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-22-0491246,src-b600342e5b1cba92,tpa-a4e593c6f98d80,construction_inspections,BLD-22-0491246,2022-03-03,2022-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,New SFR 1 story,Residential New Construction and Additions (1 and 2 Family),3314 W Douglas St,Macfarlane Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=00C40&agencyCode=TAMPA
