record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-bebc284142a56835,CAPITAL_IMPROVEMENTS|NATIVE|1002584,src-ec9efe7d7cd63132,tpa-9409ac3893adef,capital_improvements,1002584,2023-04-18,2023-04,source_record_created,created_date,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Planning,Bermuda Blvd Complete Streets and Seawall (Design),Transportation,,Palmetto Beach,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002584.pdf
rec-0b4ba8f6d6dc77df,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20176,src-46b1699e72b58aa7,tpa-a78f4c57d3248a,capital_locations_line,TRANS20176,2023-04-18,2023-04,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,MacDill Air Force Base Access Improvements (Interbay Blvd between West Shore Blvd and S. Bayshore Blvd),Transportation,,Gandy / Sun Bay South,https://www.tampa.gov/project/trans20176
rec-3c37301247ce6912,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20009,src-39ee5af26a569483,tpa-14c09ed66d91b5,capital_locations_line,TRANS20009,2023-04-28,2023-04,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Sidewalks- 9th St (Bougainvillea Ave to Linebaugh Ave),Transportation,,North Tampa Community,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001183
rec-67e097c5c59554a1,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0500135,src-6bcda53cd0e1ffa8,tpa-9bc96031421142,construction_inspections,BLD-23-0500135,2023-04-11,2023-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,REISSUE - Remodel,Residential Building Alterations (Renovations),3602 W Mullen Ave,Golfview,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=00KGM&agencyCode=TAMPA
rec-6937c2a7b2413369,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0500451|GLOBALID|{E00E991E-84EA-4539-B6D2-C162062B4E5F},,,construction_inspections,BLD-23-0500451,2023-04-25,2023-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Revision,3 stories - Fee Simple Townhouse w/ 3 units,Commercial New Construction and Additions,2138 W Nassau St,North Hyde Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=00NK3&agencyCode=TAMPA
rec-7ef09850719a2b25,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0500451|GLOBALID|{5C387B8D-24F3-419A-B163-68F6CA6CAD12},,,construction_inspections,BLD-23-0500451,2023-04-25,2023-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Revision,3 stories - Fee Simple Townhouse w/ 3 units,Commercial New Construction and Additions,2138 W Nassau St,North Hyde Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=00NK3&agencyCode=TAMPA
rec-89660a4095480612,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0500451|GLOBALID|{72AAA642-EECA-4768-AEA6-7088A032F212},,,construction_inspections,BLD-23-0500451,2023-04-25,2023-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Revision,3 stories - Fee Simple Townhouse w/ 3 units,Commercial New Construction and Additions,2138 W Nassau St,North Hyde Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=00NK3&agencyCode=TAMPA
rec-9e9458f59852c22f,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0500447,src-aa3d3908dee15586,tpa-dfac8edadac61f,construction_inspections,BLD-23-0500447,2023-04-25,2023-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,Facilitated Project | PP: 3 stories:10-fee simple townhouses (Gomez & Platt Townhomes),Commercial New Construction and Additions,211 S Gomez Ave,Palma Ceia Pines,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=00NH1&agencyCode=TAMPA
rec-aee3bd9a639afc05,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0500395,src-550d2a5eeb0ffdab,tpa-797255aec523dc,construction_inspections,BLD-23-0500395,2023-04-21,2023-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,"REISSUE- OWNER -Addition, Enclose Carport & Alteration",Residential New Construction and Additions (1 and 2 Family),2737 W Leroy St,Macfarlane Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=00MZ1&agencyCode=TAMPA
rec-be27159eabf11156,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0500451|GLOBALID|{7DAC1234-9007-4704-91B7-898AD778DBFD},src-ad140bf1371adc53,tpa-f9ac160343ca9a,construction_inspections,BLD-23-0500451,2023-04-25,2023-04,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,0,Revision,3 stories - Fee Simple Townhouse w/ 3 units,Commercial New Construction and Additions,2138 W Nassau St,North Hyde Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=00NK3&agencyCode=TAMPA
