record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-116adc500cdb6993,CAPITAL_IMPROVEMENTS|NATIVE|1001955|GLOBALID|{C5024D73-FC6E-42C9-AA6D-1A0D5114AF99},src-91e786173381fc4f,tpa-0b19c44bee2529,capital_improvements,1001955,2025-10-01,2025-10,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Mabel North of Henry,Stormwater Engineering,,Old Seminole Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001955.pdf
rec-5c2a896453eecb3e,CAPITAL_IMPROVEMENTS|NATIVE|1002160,src-9487bf5a4668ce25,tpa-6f824c575084b5,capital_improvements,1002160,2025-10-01,2025-10,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,CRA-DP Neighborhood Park at Hubert Ave,Parks & Recreation,,Drew Park,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002160.pdf
rec-800c6fb27ca66e6d,CAPITAL_IMPROVEMENTS|NATIVE|1000751|GLOBALID|{ED43CAC8-7F70-4340-8F07-E73C4B78A5A1},src-d2bbf9efb5e10f00,tpa-637a549e7d9e93,capital_improvements,1000751,2025-10-01,2025-10,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,43rd St Ditch Rehabilitation,Stormwater Engineering,,East Side Commercial,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000751.pdf
rec-8b83827df6aa293f,CAPITAL_IMPROVEMENTS|NATIVE|102575,src-b5e3b0144bdb4189,tpa-b4ab7c66d00b4a,capital_improvements,102575,2025-10-02,2025-10,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Commerce Palms Dr and Compton Dr,Transportation,,TPOST 3,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f102575.pdf
rec-9c8d2995f03ca0da,CAPITAL_IMPROVEMENTS|NATIVE|1001955|GLOBALID|{91C573CD-122D-4C39-96CC-68510F82764E},src-3f40c1ca593a8f77,tpa-cd81628c7943f6,capital_improvements,1001955,2025-10-01,2025-10,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,60% Design Completion,North Ashley Pond Expansion,Stormwater Engineering,,East Forest Hills,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001955.pdf
rec-c6ebfbcf3175c828,CAPITAL_IMPROVEMENTS|GLOBALID|{B0CC5BDD-65F8-416D-8966-F9EFC788BD36},src-4ec6be255bb5c557,tpa-574607026a01c5,capital_improvements,0000000,2025-10-01,2025-10,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,CRA- DT Tampa Museum of Arts Project,Facility Management,,Downtown River Arts,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f0000000.pdf
rec-ca752f015bffed7a,CAPITAL_IMPROVEMENTS|NATIVE|1001518,src-74e435077b67c32e,tpa-d59bbab0602365,capital_improvements,1001518,2025-10-27,2025-10,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,CRA- DT Union Station Renovations,Facility Management,,Tampa Downtown Partnership,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001518.pdf
rec-ec0114ff07c99a3a,CAPITAL_IMPROVEMENTS|NATIVE|1002587,src-15da00e111c63504,tpa-ee4ec0506c52e7,capital_improvements,1002587,2025-10-12,2025-10,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,"Green Spine Cycle Track, Phase 2A",Transportation,,North Hyde Park,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002587.pdf
rec-4155574fb257c289,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20033,src-580889191f03fed3,tpa-ee4ec0506c52e7,capital_locations_line,TRANS20033,2025-10-12,2025-10,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,"Green Spine Cycle Track, Phase 2A",Transportation,,North Hyde Park,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000254
rec-8efcf6c713fe1500,CAPITAL_LOCATIONS_POINT|NATIVE|TRANS10032,src-04906d9a1ed158b7,tpa-b4ab7c66d00b4a,capital_locations_point,TRANS10032,2025-10-02,2025-10,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Commerce Palms Dr and Compton Dr,Transportation,,TPOST 3,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fTRANS10032.pdf
rec-a7d41bf85b892900,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW60006,src-ea7e0ab09736051b,tpa-0b19c44bee2529,capital_locations_polygon,SW60006,2025-10-01,2025-10,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Mabel North of Henry,Stormwater,,Old Seminole Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001955.pdf
rec-00443a6386e7de43,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0519163,src-1bc5c967319cb9d7,tpa-0e76aa549d575a,construction_inspections,BLD-26-0519163,2025-10-06,2025-10,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Re-opened Two Story Two Unit TownHouse: Unit 2,Residential New Construction and Additions (1 and 2 Family),3612 Garrison St,Grant Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02KUO&agencyCode=TAMPA
rec-01b36f307547645b,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0519502,src-62dedb44820dffa6,tpa-7d0e4ecbea109f,construction_inspections,BLD-26-0519502,2025-10-20,2025-10,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,FEMA: PP: 3 Story new SFR,Residential New Construction and Additions (1 and 2 Family),601 Luzon Ave,Davis Islands,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02O31&agencyCode=TAMPA
