record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-0de1e07b08a4241e,CAPITAL_IMPROVEMENTS|NATIVE|1001517,src-969b58ae15d6df9b,tpa-7878b137016fca,capital_improvements,1001517,2025-01-30,2025-01,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Green ARTery - Segment E,Transportation,,Lowry Park Central,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001517.pdf
rec-1a47554e6b643366,CAPITAL_IMPROVEMENTS|NATIVE|WTR-25-0003,src-20794a94bfdf23c8,tpa-67961e1f4e58b9,capital_improvements,WTR-25-0003,2025-01-13,2025-01,source_record_created,created_date,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,Willow Ave WM Replacement,Water,,West Riverfront Neighborhood Crimewatch Association,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-25-0003.pdf
rec-3996785c1c6cfa04,CAPITAL_IMPROVEMENTS|NATIVE|1001370,src-4e6d0bdf385ce76b,tpa-42dcf7268b88bc,capital_improvements,1001370,2025-01-01,2025-01,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,0,Construction in Progress,Copeland Park Pump Station,Stormwater Engineering,,University Square,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001370.pdf
rec-6a7f1f4622ab976a,CAPITAL_IMPROVEMENTS|GLOBALID|{55DA585E-B802-4C96-8A5B-8FEF6049A3A5},,,capital_improvements,,2025-01-28,2025-01,source_record_created,created_date,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Closeout,S West Shore Blvd and W Tyson Ave Traffic Signal,Transportation,,Gandy / Sun Bay South,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f
rec-807f5a35e2aefd59,CAPITAL_IMPROVEMENTS|GLOBALID|{94B1A0C4-AE44-4B8F-914F-C85DB845AA0A},src-9cf2da9cd1b16353,tpa-fcb5e1c46a52dc,capital_improvements,N/A,2025-01-23,2025-01,source_record_created,created_date,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,Columbus Dr & Rome Ave - New Traffic Signal,Transportation,,Bowman Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fN/A.pdf
rec-8e0d7765afe2f192,CAPITAL_IMPROVEMENTS|NATIVE|1001810.20,src-9a4f72c9ec5828a1,tpa-2d2d1c36584495,capital_improvements,1001810.20,2025-01-01,2025-01,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Lake Forest #1 Pumping Station Rehabilitation (Year 2),Wastewater,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.20.pdf
rec-9ff23cbe91b7539b,CAPITAL_IMPROVEMENTS|NATIVE|WTR-24-0009,src-0e8f4f5b0dbc190a,tpa-4334e855629a9e,capital_improvements,WTR-24-0009,2025-01-07,2025-01,source_record_created,created_date,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Project Startup,Beach Place,Water,,Hyde Park Spanishtown Creek,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-24-0009.pdf
rec-bddaeaff3be8bd6e,CAPITAL_IMPROVEMENTS|NATIVE|1001516,src-b131857c7554d9d8,tpa-fad81e27486de4,capital_improvements,1001516,2025-01-29,2025-01,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Green ARTery - Segment D,Transportation,,Old Seminole Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001516.pdf
rec-593f31bf0f0166db,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20032,src-fcb32123ec62fd78,tpa-7878b137016fca,capital_locations_line,TRANS20032,2025-01-30,2025-01,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Green ARTery - Segment E,Transportation,,Lowry Park Central,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001517.pdf
rec-7d963cbda15dcc60,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20031,src-95b4cc6a56f2ee24,tpa-fad81e27486de4,capital_locations_line,TRANS20031,2025-01-29,2025-01,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Green ARTery - Segment D,Transportation,,Old Seminole Heights,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001516.pdf
