record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-4d76433e8304f1d7,CAPITAL_IMPROVEMENTS|NATIVE|1002566,src-e67df326a4004782,tpa-6b6a6e319bc8a7,capital_improvements,1002566,2024-03-01,2024-03,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,Gunlock PS Generator Addition,Wastewater,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002566.pdf
rec-618407f17a2c8ffe,CAPITAL_IMPROVEMENTS|NATIVE|WTR-24-0011,src-10e572159287990b,tpa-1ea3e05b83e7c2,capital_improvements,WTR-24-0011,2024-03-01,2024-03,source_record_created,created_date,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,Coachman Ave,Water,,Bayside West,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-24-0011.pdf
rec-7711da7868d5bde4,CAPITAL_IMPROVEMENTS|NATIVE|WTR-24-0010,src-47d1f91e4cbcc33b,tpa-72f4a0c1feefc0,capital_improvements,WTR-24-0010,2024-03-01,2024-03,source_record_created,created_date,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Consultant/Contractor Selection Process,Peter O Knight Project,Water,,Davis Islands,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-24-0010.pdf
rec-cc05fd8924229cd0,CAPITAL_IMPROVEMENTS|NATIVE|1002630,src-d6f130a0d9340cc4,tpa-a78f4c57d3248a,capital_improvements,1002630,2024-03-19,2024-03,source_record_created,created_date,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,MacDill Air Force Base Access Improvements (Interbay Blvd between West Shore Blvd and S. Bayshore Blvd),Transportation,,Gandy / Sun Bay South,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002630.pdf
rec-24df7c603e835522,CAPITAL_LOCATIONS_POINT|NATIVE|1002566,src-27e0d60d98a46ee1,tpa-6b6a6e319bc8a7,capital_locations_point,1002566,2024-03-01,2024-03,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Gunlock PS Generator Addition,Wastewater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/0
rec-c56e958314faed3b,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW60008,src-4d70a586704f6176,tpa-3bc05d25e4572c,capital_locations_polygon,SW60008,2024-03-15,2024-03,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Cancelled,2504 Gardner Ct,Stormwater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/2
rec-0832c7a7a4cd3506,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0507852,src-714d8301f7d62aa1,tpa-ae9fcd3b1b8fe7,construction_inspections,BLD-24-0507852,2024-03-29,2024-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,Re-opened Unit 1: Townhouse - Attached Garage,Residential New Construction and Additions (1 and 2 Family),3110 N Tampa St,Tampa Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00IQ7&agencyCode=TAMPA
rec-1cf5cbe56ad9f56e,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0507516,,,construction_inspections,BLD-24-0507516,2024-03-14,2024-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Revision,Re-issued ATF: Interior/Exterior Remodel w/ violation CMP-24-0001466,Residential Building Alterations (Renovations),201 W Bougainvillea Ave,East Forest Hills,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00FGH&agencyCode=TAMPA
rec-2f0f9cdc12b47b45,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0507736,src-e4eaf6467d86d9ca,tpa-ef303d8746687b,construction_inspections,BLD-24-0507736,2024-03-25,2024-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,PP: ATF-CMP-23-0003395-4015 E Osborne Ave (ACA),Residential Building Alterations (Renovations),4015 E Osborne Ave,Eastern Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00HKQ&agencyCode=TAMPA
rec-5326638745908b61,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0507267,src-6cbee2c0d8578e98,tpa-527e1ea56add16,construction_inspections,BLD-24-0507267,2024-03-04,2024-03,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,OWNER-FEMA: New Construction: Detached Garage with 2nd floor living area,Residential New Construction and Additions (1 and 2 Family),701 E Hollywood St,Old Seminole Heights,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=00CUT&agencyCode=TAMPA
