record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-84995a4a6066a7f5,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20014,src-bdb43fa482cc95f8,tpa-2ed8da642d70ff,capital_locations_line,TRANS20014,2021-01-14,2021-01,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,Cass St Bridge (#105502) Electrical/Mechanical Rehabilitation,Transportation,,Downtown River Arts Neighborhood Association,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000446.pdf
rec-89885b7083272cc9,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20135,src-6087dbeb477e654b,tpa-98a17eb54517ba,capital_locations_line,TRANS20135,2021-01-14,2021-01,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,Lois Ave (Cleveland St. to Boy Scout Blvd),Transportation,,Carver City / Lincoln Gardens,https://www.tampa.gov/project/trans20135
rec-ddfdf38beaf06f8d,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20048,src-4083c2bad9a4aa07,tpa-c794ce8bbe5cd2,capital_locations_line,TRANS20048,2021-01-14,2021-01,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,30% Design Completion,InVision Streetcar (Design Only),Transportation,,Downtown River Arts Neighborhood Association,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fTRANS20048.pdf
rec-f47ececa85d77e6d,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20133,src-24da0a4b241a3129,tpa-276e29cc0bfd56,capital_locations_line,TRANS20133,2021-01-14,2021-01,source_record_created,CreationDate,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,90% Design Completion,Brorein St Bridge (#105501) Phase 2 Mechanical/ Electrical Rehabilitation,Transportation,,Hyde Park Spanishtown Creek,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fTRANS20133.pdf
rec-1a504ef91090d2a2,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-21-0481003,src-807c6d191242910c,tpa-df953e61c2ef63,construction_inspections,BLD-21-0481003,2021-01-28,2021-01,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,"Facilitated Project | Complete: Bldgs 1-5, 17, Clubhouse, Mail Kiosk",Commercial New Construction and Additions,7970 Tampa Palms Blvd W,TPOST 3,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21CAP&capID2=00000&capID3=004LH&agencyCode=TAMPA
rec-26b6efb972bcdb29,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-21-0480666,src-2a66e2aa704a25aa,tpa-1485ff9e9c552e,construction_inspections,BLD-21-0480666,2021-01-13,2021-01,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,ATF:Building 11 U 1-4 Remodel,Commercial Building Alterations (Renovations),8412 Rio Bravo Ct,Temple Crest,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21CAP&capID2=00000&capID3=0024X&agencyCode=TAMPA
rec-4dea33919c88dc60,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-21-0481037,src-1f52c5fa7e428f17,tpa-c6e1c8fa7734f0,construction_inspections,BLD-21-0481037,2021-01-29,2021-01,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Remodel,Residential Building Alterations (Renovations),2603 W Jetton Ave,New Suburb Beautiful,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21CAP&capID2=00000&capID3=004W3&agencyCode=TAMPA
rec-5aaf75182051c280,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-21-0480883,src-9e4a79c295fc5a7a,tpa-1f2086f01be1bb,construction_inspections,BLD-21-0480883,2021-01-20,2021-01,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,REISSUE - Addition and Remodel,Residential New Construction and Additions (1 and 2 Family),2902 W Woodlawn Ave,West Tampa Heights (Stadium Area),https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21CAP&capID2=00000&capID3=003RZ&agencyCode=TAMPA
rec-c0a04d5b710787eb,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-21-0481073|GLOBALID|{DCEEA005-9DB7-4323-AF81-E2F2F18F5CCB},,,construction_inspections,BLD-21-0481073,2021-01-28,2021-01,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-09-01,2026-09,2026-09-01,2026-09,2026-09-01,2026-09,1,1,Issued,REISSUE - Construct Exterior Storage/Freezer Structure,Commercial New Construction and Additions,1010 Gramercy Ln,Midtown Tampa,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21CAP&capID2=00000&capID3=0055B&agencyCode=TAMPA
rec-d3a7602734192e48,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-21-0481073|GLOBALID|{FFED22FC-5411-46AA-92C3-C2D3DEA97452},src-7f59fdf722af999b,tpa-c69a1e0c4df046,construction_inspections,BLD-21-0481073,2021-01-28,2021-01,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-08-23,2026-08,2026-08-23,2026-08,1,0,Issued,REISSUE - Construct Exterior Storage/Freezer Structure,Commercial New Construction and Additions,1010 Gramercy Ln,Midtown Tampa,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21CAP&capID2=00000&capID3=0055B&agencyCode=TAMPA
