record_id,record_identity,source_record_key,activity_id,source_name,source_record_id,event_date,event_month,event_date_type,event_date_source_field,event_date_basis,event_date_is_planned,event_date_is_after_snapshot,first_observed_date,first_observed_month,last_observed_date,last_observed_month,snapshot_date,snapshot_month,observation_count,currently_observed,status,project_name,record_type,address,neighborhood,source_url
rec-b301873a5695f572,CAPITAL_IMPROVEMENTS|NATIVE|1002329,src-fc25ec3fb5e205c4,tpa-7d1dc09d430e76,capital_improvements,1002329,2023-09-01,2023-09,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Waters Ave Gravity Sewer Rehabilitation by CIPP,Wastewater,,Lowry Park Central,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002329.pdf
rec-0bbd3587f888326f,CAPITAL_LOCATIONS_LINE|NATIVE|1002329,src-7c6d9f37186fac9a,tpa-7d1dc09d430e76,capital_locations_line,1002329,2023-09-01,2023-09,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Construction in Progress,Waters Ave Gravity Sewer Rehabilitation,Wastewater,,,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1
rec-7ba1c16071c313df,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0005.2-JFK BLVD,src-c07f92649798876b,tpa-5edb74c5732c81,capital_locations_line,WTR-20-0005.2-JFK Blvd,2023-09-18,2023-09,capital_planned_start,planstart,source_reported_plan,1,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Closeout,JFK Blvd,Water,,South Howard,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-20-0005.2-JFK
rec-2da110963f90757d,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0503458,src-4be19a20bb0d1593,tpa-d50e0e77c40a12,construction_inspections,BLD-23-0503458,2023-09-13,2023-09,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,New Comm Building-Troop 4 Boy Scout,Commercial New Construction and Additions,1080 S Clearview Ave,Golfview,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=02CXQ&agencyCode=TAMPA
rec-56495e3b0395f699,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0503749,src-c0a8df94e727346e,tpa-9e73691c086e16,construction_inspections,BLD-23-0503749,2023-09-22,2023-09,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,09-12-25 KPI | CMP-23-0004019 enclosure of the existing carport. Removing the existing driveway and installing sod.,Commercial New Construction and Additions,4405 N Hesperides St,Drew Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=02FIY&agencyCode=TAMPA
rec-584c57b41b771164,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0503386,src-8e19d815e7e9cf05,tpa-e3fb4cd5fbd6f3,construction_inspections,BLD-23-0503386,2023-09-11,2023-09,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,09-05-25 KPI Accelerated Project | Re-opened New SFR-modular home,Residential New Construction and Additions (1 and 2 Family),4101 E Pocahontas Ave,Northeast Community Crimewatch & Civic Association,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=02C73&agencyCode=TAMPA
rec-a7617e2c383c9658,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0503284,src-fb6f5754bd2cddf4,tpa-74889adc5280a6,construction_inspections,BLD-23-0503284,2023-09-06,2023-09,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,OWNER:Re-opened: ADDITION & New Detached Garage,Residential New Construction and Additions (1 and 2 Family),4330 S Grady Ave,FairOaks Manhattan,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=02B9S&agencyCode=TAMPA
rec-acacdf7f996b98da,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0503666,src-5e8745f305ea6b0c,tpa-ef442609ca9471,construction_inspections,BLD-23-0503666,2023-09-20,2023-09,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Revision,"REISSUE: Dining Room, Second Floor Open Porch and Porch Addition",Residential New Construction and Additions (1 and 2 Family),906 S Fremont Ave,Historic Hyde Park,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=02EV9&agencyCode=TAMPA
rec-c0fbc69a3d8eb8ac,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0503396,src-11dc89ac8fe4a20a,tpa-395bd41f6aa687,construction_inspections,BLD-23-0503396,2023-09-11,2023-09,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,Interior/Exterior Alteration,Residential Building Alterations (Renovations),4604 W Vasconia St,Belmar Gardens,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=02CB4&agencyCode=TAMPA
rec-cb16a6f0a1aef6e9,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0503852,src-23d6b1d1943d423c,tpa-c6ff73c90bc206,construction_inspections,BLD-23-0503852,2023-09-26,2023-09,permit_record_created,CREATEDDATE,source_record_metadata,0,0,2026-08-23,2026-08,2026-09-01,2026-09,2026-09-01,2026-09,2,1,Issued,10-31-25 KPI | New SFR & Accessory Structure,Residential New Construction and Additions (1 and 2 Family),4220 E Yukon St,Temple Crest,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=02G4W&agencyCode=TAMPA
